2013.2083	7238
2013.2917	7142
2013.375	7100
2013.4583	7061
2013.5417	7094
2013.625	7105
2013.7083	7113
2013.7917	7271
2013.875	7271
2013.9583	7198
2014.0417	7339
2014.125	7360
2014.2083	7113
2014.2917	7170
2014.375	7118
2014.4583	7110
2014.5417	7112
2014.625	7137
2014.7083	7165
2014.7917	7253
2014.875	7400
2014.9583	7103
2015.0417	7117
2015.125	7050
2015.2083	6999
2015.2917	7060
2015.375	7114
2015.4583	7049
2015.5417	7120
2015.625	7156
2015.7083	7152
2015.7917	7215
2015.875	7187
2015.9583	7249
