1969.7917	7130
1969.8750	7010
1969.9583	7030
1970.0417	7070
1970.1250	7010
1970.2083	6830
1970.2917	6890
1970.3750	6940
1970.4583	6960
1970.5417	6940
1970.6250	6970
1970.7083	7030
1970.7917	7000
1970.8750	7170
1970.9583	6980
1971.0417	7060
1971.1250	6980
1971.2083	6900
1971.2917	6920
1971.3750	7010
1971.4583	6920
1971.5417	6980
1971.6250	7060
1971.7083	7060
1971.7917	7100
1971.8750	7010
1971.9583	7080
1972.0417	7180
1972.1250	7120
1972.2083	7090
1972.2917	7010
1972.3750	7060
1972.4583	7110
1972.5417	7030
1972.6250	7000
1972.7083	7010
1972.7917	7090
1972.8750	7040
1972.9583	7250
1973.0417	7140
1973.1250	7010
1973.2083	6980
1973.2917	6840
1973.3750	6920
1973.4583	7030
1973.5417	7020
1973.6250	7050
1973.7083	7110
1973.7917	7050
1973.8750	7030
1973.9583	7010
1974.0417	7270
1974.1250	7050
1974.2083	7000
1974.2917	6940
1974.3750	6990
1974.4583	7020
1974.5417	7060
1974.6250	7060
1974.7083	7080
1974.7917	6960
1974.8750	7090
1974.9583	7130
1975.0417	7150
1975.1250	7030
1975.2083	6940
1975.2917	6850
1975.3750	6810
1975.4583	6920
1975.5417	6990
1975.6250	7040
1975.7083	7070
1975.7917	7080
1975.8750	7090
1975.9583	7000
1976.0417	7060
1976.1250	7120
1976.2083	7140
1976.2917	6900
1976.3750	7020
1976.4583	7050
1976.5417	7050	
1976.6250	7100
1976.7083	6990
1976.7917	7200
1976.8750	7170
1976.9583	7050
1977.0417	7002
1977.1250	7042
1977.2083	7001
1977.2917	6936
1977.3750	6898
1977.4583	6941
1977.5417	7019
1977.6250	7035
1977.7083	7105
1977.7917	7188
1977.8750	7112
1977.9583	7124
1978.0417	7093
1978.1250	6969
1978.2083	7138
1978.2917	7138	
1978.3750	7138	
1978.4583	7138	
1978.5417	6999
1978.6250	7043
1978.7083	7082
1978.7917	7081
1978.8750	7217
1978.9583	7240
1979.0417	7061
1979.1250	7086
1979.2083	7045
1979.2917	6879
1979.3750	6938
1979.4583	7038
1979.5417	7097
1979.6250	7129
1979.7083	7110
1979.7917	7161
1979.8750	7165
1979.9583	7186
1980.0417	7010
1980.1250	7104
1980.2083	6963
1980.2917	6954
1980.3750	6920
1980.4583	6955
1980.5417	6988
1980.6250	7031
1980.7083	7120
1980.7917	7066
1980.8750	7003
1980.9583	7049
1981.0417	6905
1981.1250	6945
1981.2083	6978
1981.2917	6865
1981.3750	6987
1981.4583	7008
1981.5417	7048
1981.6250	7064
1981.7083	7122
1981.7917	7057
1981.8750	7102
1981.9583	7077
1982.0417	7037
1982.1250	7309
1982.2083	7094
1982.2917	7023
1982.3750	7003
1982.4583	7027
1982.5417	7186
1982.6250	7091
1982.7083	7199
1982.7917	7156
1982.8750	7221
1982.9583	7217
1983.0417	7172
1983.1250	6975
1983.2083	7107
1983.2917	6972
1983.3750	7031
1983.4583	7079
1983.5417	7079
1983.6250	7028
1983.7083	7181
1983.7917	7332
1983.8750	7206
1983.9583	7308
1984.0417	7308	
1984.1250	7308
1984.2083	7308	
1984.2917	7308	
1984.3750	6966
1984.4583	6966
1984.5417	6966	
1984.6250	7073
1984.7083	7073	
1984.7917	7187
1984.8750	7191
1984.9583	7204
1985.0417	7066
1985.1250	7085
1985.2083	7025
1985.2917	6996
1985.3750	6950
1985.4583	6950	
1985.5417	7036
1985.6250	7043
1985.7083	7080
1985.7917	7126
1985.8750	7086
1985.9583	7138
1986.0417	7143
1986.1250	6953
1986.2083	7171
1986.2917	6984
1986.3750	7080
1986.4583	7160
1986.5417	7079
1986.6250	7025
1986.7083	7027
1986.7917	7328
1986.8750	7205
1986.9583	7277
1987.0417	7058
1987.1250	7153
1987.2083	7116
1987.2917	7104
1987.3750	6998
1987.4583	7012
1987.5417	7136
1987.6250	7120
1987.7083	7223
1987.7917	7212
1987.8750	7188
1987.9583	7199
1988.0417	7211
1988.1250	7056
1988.2083	7056	
1988.2917	6910
1988.3750	7028
1988.4583	7041
1988.5417	7094
1988.6250	7141
1988.7083	7093
1988.7917	7142
1988.8750	7148
1988.9583	7236
1989.0417	7207
1989.1250	7214
1989.2083	7135
1989.2917	6941
1989.3750	7063
1989.4583	7110
1989.5417	7049
1989.6250	7166
1989.7083	7138
1989.7917	7206
1989.8750	7148
1989.9583	7211
1990.0417	7284
1990.1250	7271
1990.2083	7103
1990.2917	7024
1990.3750	7024	
1990.4583	7086
1990.5417	7158
1990.6250	7172
1990.7083	7131
1990.7917	7215
1990.8750	7126
1990.9583	7222
1991.0417	7239
1991.1250	7107
1991.2083	7054
1991.2917	7071
1991.3750	6935
1991.4583	7056
1991.5417	7095
1991.6250	7201
1991.7083	7139
1991.7917	7077
1991.8750	7124
1991.9583	7124	
1992.0417	6977
1992.1250	7128
1992.2083	7007
1992.2917	6979
1992.3750	6911
1992.4583	6968
1992.5417	7035
1992.6250	7098
1992.7083	7045
1992.7917	6971
1992.8750	7165
1992.9583	7091
1993.0417	7178
1993.1250	6907
1993.2083	6974
1993.2917	6951
1993.3750	6864
1993.4583	7000
1993.5417	6960
1993.6250	6995
1993.7083	7065
1993.7917	6979
1993.8750	7286
1993.9583	7195
1994.0417	7113
1994.1250	6983
1994.2083	7141
1994.2917	6943
1994.3750	6958
1994.4583	7036
1994.5417	7067
1994.6250	7011
1994.7083	7035
1994.7917	7052
1994.8750	7162
1994.9583	7175
1995.0417	7073
1995.1250	7116
1995.2083	6977
1995.2917	6811
1995.3750	6899
1995.4583	6880
1995.5417	7011
1995.6250	7020
1995.7083	7033
1995.7917	7150
1995.8750	7009
1995.9583	7024
1996.0417	7121
1996.1250	7010
1996.2083	6941
1996.2917	6990
1996.3750	6968
1996.4583	7044
1996.5417	7063
1996.6250	7056
1996.7083	7067
1996.7917	7156
1996.8750	7098
1996.9583	7046
1997.0417	7065
1997.1250	7213
1997.2083	7067
1997.2917	6953
1997.3750	6972
1997.4583	6991
1997.5417	7057
1997.6250	7108
1997.7083	7106
1997.7917	7081
1997.8750	7201
1997.9583	7220
1998.0417	7115
1998.1250	7129
1998.2083	6980
1998.2917	6987
1998.3750	6925
1998.4583	6972
1998.5417	7051
1998.6250	7109
1998.7083	7100
1998.7917	7138
1998.8750	7178
1998.9583	7220
1999.0417	7158
1999.1250	7059
1999.2083	6957
1999.2917	6937
1999.3750	7000
1999.4583	7047
1999.5417	7054
1999.6250	7025
1999.7083	7158
1999.7917	7127
1999.8750	7125
1999.9583	7178
2000.0417	7029
2000.1250	7165
2000.2083	6951
2000.2917	6917
2000.3750	6994
2000.4583	7017
2000.5417	7000
2000.6250	7028
2000.7083	7140
2000.7917	7227
2000.8750	7121
2000.9583	7156
2001.0417	7127
2001.1250	7015
2001.2083	7004
2001.2917	6969
2001.3750	6960
2001.4583	6978
2001.5417	7056
2001.6250	7114
2001.7083	7110
2001.7917	7252
2001.8750	7127
2001.9583	7042
2002.0417	7263
2002.1250	7164
2002.2083	7050
2002.2917	7043
2002.3750	7016
2002.4583	7067
2002.5417	7045
2002.6250	7070
2002.7083	7055
2002.7917	7118
2002.8750	7256
2002.9583	7155
2003.0417	7154
2003.1250	7174
2003.2083	7138
2003.2917	7074
2003.3750	7079
2003.4583	7161
2003.5417	7144
2003.6250	7109
2003.7083	7166
2003.7917	7104
2003.8750	7249
2003.9583	7130
2004.0417	7165
2004.1250	7007
2004.2083	7127
2004.2917	7072
2004.3750	7004
2004.4583	7092
2004.5417	7112
2004.6250	7130
2004.7083	7211
2004.7917	7147
2004.8750	7132
2004.9583	7213
2005.0417	7100
2005.1250	6893
2005.2083	6941
2005.2917	7026
2005.3750	6918
2005.4583	7031
2005.5417	7074
2005.6250	7149
2005.7083	7132
2005.7917	7131
2005.8750	7141
2005.9583	7095
2006.0417	7149
2006.1250	7039
2006.2083	6993
2006.2917	7010
2006.3750	7007
2006.4583	7071
2006.5417	7102
2006.6250	7064
2006.7083	7224
2006.7917	7218
2006.8750	7299
2006.9583	7225
2007.0417	7161
2007.1250	7150
2007.2083	7102
2007.2917	7029
2007.3750	7085
2007.4583	7038
2007.5417	7092
2007.6250	7097
2007.7083	7130
2007.7917	7241
2007.8750	7094
2007.9583	7270
2008.0417	7228
2008.1250	7149
2008.2083	7082
2008.2917	6970
2008.3750	6999
2008.4583	7043
2008.5417	7093
2008.6250	7156
2008.7083	7162
2008.7917	7203
2008.8750	7106
2008.9583	7143
2009.0417	7227
2009.1250	6945
2009.2083	7052
2009.2917	7052
2009.3750	7099
2009.4583	7003
2009.5417	7075
2009.6250	7152
2009.7083	7146
2009.7917	7179
2009.8750	7256
2009.9583	7089
2010.0417	7084
2010.1250	6994
2010.2083	7018
2010.2917	6976
2010.3750	6940
2010.4583	7057
2010.5417	7150
2010.6250	7071
2010.7083	7173
2010.7917	7203
2010.8750	7106
2010.9583	6998
2011.0417	7076
2011.1250	7232
2011.2083	7020
2011.2917	7120
2011.3750	7062
2011.4583	7057
2011.5417	7090
2011.6250	7094
2011.7083	7255
2011.7917	7224
2011.8750	7263
2011.9583	7241
2012.0417	7121
2012.1250	7058
2012.2083	7034
2012.2917	7005
2012.3750	6952
2012.4583	7013
2012.5417	7039
2012.6250	7121
2012.7083	7137
2012.7917	7103
2012.8750	7158
2012.9583	7157
2013.0417	7188
2013.1250	7080
2013.2083	7000
2013.2917	7050
2013.3750	7011
2013.4583	7054
2013.5417	7096
2013.6250	7146
2013.7083	7112
2013.7917	7158
2013.8750	7153
2013.9583	7299
2014.0417	7251
2014.1250	7238
2014.2083	7083
2014.2917	7090
2014.3750	7066
2014.4583	7041
2014.5417	7119
2014.6250	7114
2014.7083	7151
2014.7917	7241
2014.8750	7274
2014.9583	7174
2015.0417	7202
2015.1250	7130
2015.2083	7134
2015.2917	6994
2015.3750	7044
2015.4583	7039
2015.5417	7084
2015.6250	7125
2015.7083	7085
2015.7917	7176
2015.8750	7221
2015.9583	7264
